Torneo,timestamp,date_GMT,status,attendance,home_team_name,away_team_name,referee,Reference,ProbH,ProbD,ProbA,Game Week,Pre-Match PPG (Home),Pre-Match PPG (Away),home_ppg,away_ppg,Result,home_team_goal_count,away_team_goal_count,total_goal_count,total_goals_at_half_time,home_team_goal_count_half_time,away_team_goal_count_half_time,home_team_goal_timings,away_team_goal_timings,home_team_corner_count,away_team_corner_count,home_team_yellow_cards,home_team_red_cards,away_team_yellow_cards,away_team_red_cards,home_team_first_half_cards,home_team_second_half_cards,away_team_first_half_cards,away_team_second_half_cards,home_team_shots,away_team_shots,home_team_shots_on_target,away_team_shots_on_target,home_team_shots_off_target,away_team_shots_off_target,home_team_fouls,away_team_fouls,home_team_possession,away_team_possession,team_a_xg,team_b_xg,average_goals_per_match_pre_match,btts_percentage_pre_match,over_15_percentage_pre_match,over_25_percentage_pre_match,over_35_percentage_pre_match,over_45_percentage_pre_match,over_15_HT_FHG_percentage_pre_match,over_05_HT_FHG_percentage_pre_match,over_15_2HG_percentage_pre_match,over_05_2HG_percentage_pre_match,average_corners_per_match_pre_match,average_cards_per_match_pre_match,odds_ft_home_team_win,odds_ft_draw,odds_ft_away_team_win,Margin,odds_ft_over15,odds_ft_over25,odds_ft_over35,odds_ft_over45,odds_btts_yes,odds_btts_no,stadium_name,xPHome,xPAway,xGoals,xHG,xAG,HTHG,HTAG,HS,AS,HST,AST,HSM,ASM,HF,AF,HY,AY,HR,AR
C2020,1606359960,Nov 26 2020 - 3:06am,complete,N/A,Guadalajara,América,Jorge Isaac Rojas Castillo,0.4,0.40009006,0.292018462,0.307891478,N/A,1.61,1.88,1.48,2,H,1,0,1,0,0,0,81,,5,3,1,0,3,0,0,1,1,2,8,9,3,6,5,3,12,15,48,52,1.05,1.3,2.62,60,72,52,38,12,29,63,40,77,9.26,3.82,2.35,3.15,3,0.025441855,1.35,2.1,3.8,7.5,1.83,1.91,Estadio AKRON (Zapopan),1.518160356,1.195273037,2.495615534,1.344038264,1.151577269,0.599362259,0.507231523,11.99278846,10.0277535,5.285745954,4.406783418,6.707042507,5.620970078,13.04463691,13.49811237,1.583652618,1.874414645,0.08599404,0.13452533
C2020,1606438800,Nov 27 2020 - 1:00am,complete,N/A,Tigres UANL,Cruz Azul,Diego Montaño Robles,0.4,0.394179894,0.294973545,0.310846561,N/A,1.72,1.71,1.5,1.98,A,1,3,4,1,0,1,46,"30,54,71",8,6,1,0,0,0,0,1,0,0,10,6,6,5,4,1,10,13,71,29,1.11,0.77,2.43,48,83,40,18,9,20,58,49,91,11.95,4.04,2.4,3.15,3,0.022486772,1.4,2.25,4.25,8.5,1.95,1.8,Estadio Universitario de Nuevo León (San Nicolás de los Garza),1.518160356,1.195273037,2.495615534,1.344038264,1.151577269,0.599362259,0.507231523,11.99278846,10.0277535,5.285745954,4.406783418,6.707042507,5.620970078,13.04463691,13.49811237,1.583652618,1.874414645,0.08599404,0.13452533
C2020,1606446360,Nov 27 2020 - 3:06am,complete,N/A,Pachuca,Pumas UNAM,Eduardo Galván Basulto,0.52,0.523494321,0.266901306,0.209604373,N/A,1.56,1.88,1.4,1.45,A,0,1,1,1,0,1,,7,8,2,0,0,4,0,0,0,3,1,-1,-1,-1,-1,-1,-1,10,9,65,35,0,0,2.33,58,72,38,18,9,23,61,44,80,11.05,5.49,1.83,3.45,4.3,0.022953766,1.32,2.05,3.6,7,1.87,1.87,Estadio Hidalgo (Pachuca de Soto),1.861483017,0.870798516,2.596740358,1.625948039,0.970792319,0.714331827,0.430116204,13.39951055,9.425206485,5.762842202,3.937557675,7.636668351,5.487648811,12.46042053,13.44897959,1.462202381,2.01547619,0.077380952,0.137540935
C2020,1606611600,Nov 29 2020 - 1:00am,complete,N/A,León,Puebla,César Arturo Ramos Palazuelos,0.68,0.682539683,0.206349206,0.111111111,N/A,2.22,1.26,1.9,1.41,H,2,0,2,2,2,0,"5,30",,8,1,2,0,1,1,1,1,0,2,14,10,8,2,6,8,12,19,70,30,1.8,0.99,2.64,57,71,52,27,19,35,73,40,71,8.56,4.15,1.4,4.2,7,0.031746032,1.21,1.68,2.75,4.3,1.83,1.91,Estadio León (Nou Camp) (León de los Aldamas),2.280924043,0.51285767,2.910756501,2.135933806,0.774822695,0.933806147,0.337470449,15.78372352,8.583054627,6.733861835,3.284258211,9.049861688,5.298796416,12.3625,13.90454545,1.353005464,2.018579235,0.066666667,0.121311475
C2020,1606619160,Nov 29 2020 - 3:06am,complete,N/A,América,Guadalajara,Jorge Antonio Pérez Durán,0.54,0.546576498,0.262659463,0.190764038,N/A,1.78,1.68,2,1.48,A,1,2,3,1,0,1,75,"31,72",7,6,1,0,3,0,0,1,1,2,26,13,4,5,22,8,18,14,65,35,2.39,1.38,2.53,57,68,49,36,11,28,60,38,79,9.19,3.83,1.73,3.4,4.5,0.031458184,1.37,2.23,3.9,7.75,2,1.8,Estadio Azteca (Ciudad de México (D.F.)),1.915666026,0.822838346,2.635970227,1.68495759,0.951012636,0.726501644,0.420979747,13.33880697,9.253016086,5.991508152,3.977241848,7.347298818,5.275774238,12.59428182,13.57794418,1.42769131,1.940985733,0.0807393,0.127431907
C2020,1606672800,Nov 29 2020 - 6:00pm,complete,N/A,Pumas UNAM,Pachuca,Fernando Hernández Gómez,0.24,0.244941957,0.276782753,0.47827529,N/A,1.94,1.47,1.45,1.4,D,0,0,0,0,0,0,,,6,13,1,0,0,0,1,0,0,0,17,25,5,4,12,21,13,11,36,64,1.65,2.33,2.25,55,68,36,17,8,22,63,41,76,10.98,5.41,3.75,3.35,2,0.02172471,1.29,1.95,3.4,6.5,1.77,2,Estadio Olímpico de Universitario (Ciudad de México (D.F.)),1.022168469,1.703611943,2.601443769,1.06724924,1.534194529,0.455893536,0.651330798,10.75886525,12.46679562,4.11573472,5.107282185,6.643130528,7.359513431,13.11140236,12.93184797,1.83416771,1.790362954,0.10951189,0.093241552
C2020,1606696200,Nov 30 2020 - 12:30am,complete,N/A,Cruz Azul,Tigres UANL,Marco Antonio Ortíz Nava,0.44,0.432045085,0.251472233,0.316482681,N/A,1.78,1.63,1.98,1.5,A,0,1,1,0,0,0,,83,2,9,2,0,1,0,0,2,0,1,10,24,4,5,6,19,11,11,28,72,1.03,2.48,2.51,51,84,43,22,8,19,60,51,92,12.05,3.87,2.2,3.65,2.95,0.022500369,1.26,1.87,3.15,6,1.71,2.1,Estadio Azteca (Ciudad de México (D.F.)),1.639545975,1.075842936,2.480764636,1.414097969,1.066666667,0.627120669,0.460095579,12.5696928,9.86955525,5.275425679,4.127933732,7.294267123,5.741621518,12.89724601,13.50705855,1.576522702,1.917165006,0.084385382,0.123366556
C2020,1606964700,Dec 03 2020 - 3:05am,complete,N/A,Guadalajara,León,Marco Antonio Ortíz Nava,0.32,0.323361823,0.283831909,0.392806268,N/A,1.75,2.26,1.48,1.9,D,1,1,2,1,0,1,52,38,4,6,0,0,3,0,0,0,0,3,11,21,2,4,9,17,20,12,37,63,1.03,2.01,2.26,49,70,44,18,8,21,59,34,75,8.5,4,2.88,3.25,2.4,0.023860399,1.33,2.14,3.75,7.25,1.83,1.91,Estadio AKRON (Zapopan),1.274681051,1.439248224,2.531345428,1.210167056,1.321178373,0.531356694,0.556334232,11.21109011,11.01700787,4.679233227,4.708080485,6.53185688,6.308927389,12.72547771,13.06847134,1.69023569,1.805019896,0.10590756,0.114172023
C2020,1607050800,Dec 04 2020 - 3:00am,complete,N/A,Cruz Azul,Pumas UNAM,Jorge Isaac Rojas Castillo,0.6,0.598449859,0.233742103,0.167808037,N/A,1.68,1.89,1.98,1.45,H,4,0,4,3,3,0,"2,8,13,90'5",,8,2,1,0,2,0,1,0,1,1,13,16,7,5,6,11,16,10,41,59,1.6,1.65,2.4,50,74,42,21,11,19,63,48,84,12.48,4.47,1.61,3.9,5.25,0.022668153,1.24,1.77,2.95,5.5,1.77,2,Estadio Azteca (Ciudad de México (D.F.)),2.074979229,0.682206641,2.73100907,1.841836735,0.889172336,0.804822695,0.380992908,14.25174825,8.831668332,6.290126582,3.616202532,7.961621669,5.2154658,12.44489589,13.6206196,1.406084017,2.070980203,0.061323032,0.131337518
C2020,1607223600,Dec 06 2020 - 3:00am,complete,N/A,León,Guadalajara,Diego Montaño Robles,0.54,0.532679739,0.254901961,0.212418301,N/A,2.2,1.71,1.9,1.48,H,1,0,1,1,1,0,18,,4,1,2,0,4,0,2,0,2,2,11,12,4,2,7,10,14,17,41,59,1.25,1.16,2.25,52,71,42,17,8,20,61,32,76,8.57,3.95,1.8,3.6,4.25,0.022875817,1.25,1.8,3,5.75,1.74,2.05,Estadio León (Nou Camp) (León de los Aldamas),1.915666026,0.822838346,2.635970227,1.68495759,0.951012636,0.726501644,0.420979747,13.33880697,9.253016086,5.991508152,3.977241848,7.347298818,5.275774238,12.59428182,13.57794418,1.42769131,1.940985733,0.0807393,0.127431907
C2020,1607301000,Dec 07 2020 - 12:30am,complete,N/A,Pumas UNAM,Cruz Azul,César Arturo Ramos Palazuelos,0.32,0.323052759,0.263939459,0.413007782,N/A,1.8,1.75,1.45,1.98,H,4,0,4,3,3,0,"4,37,41,89",,4,4,2,0,1,0,0,2,1,0,9,6,6,2,3,4,12,15,56,44,1.19,0.75,2.48,48,75,45,25,10,23,65,45,85,12.35,4.4,2.9,3.5,2.3,0.021774827,1.25,1.8,3,5.75,1.67,2.15,Estadio Olímpico de Universitario (Ciudad de México (D.F.)),1.274681051,1.439248224,2.531345428,1.210167056,1.321178373,0.531356694,0.556334232,11.21109011,11.01700787,4.679233227,4.708080485,6.53185688,6.308927389,12.72547771,13.06847134,1.69023569,1.805019896,0.10590756,0.114172023
C2020,1607655600,Dec 11 2020 - 3:00am,complete,N/A,Pumas UNAM,León,Fernando Hernández Gómez,0.24,0.242131724,0.269582705,0.488285571,N/A,1.86,2.24,1.45,1.9,D,1,1,2,0,0,0,72,89,3,2,2,0,1,1,0,2,0,2,18,11,5,4,13,7,19,11,46,54,1.7,1.19,2.48,55,79,48,22,10,27,71,39,76,9.53,4.76,3.75,3.4,1.95,0.024534942,1.28,1.95,3.35,6.5,1.77,2,Estadio Olímpico de Universitario (Ciudad de México (D.F.)),1.022168469,1.703611943,2.601443769,1.06724924,1.534194529,0.455893536,0.651330798,10.75886525,12.46679562,4.11573472,5.107282185,6.643130528,7.359513431,13.11140236,12.93184797,1.83416771,1.790362954,0.10951189,0.093241552
C2020,1607913000,Dec 14 2020 - 2:30am,complete,N/A,León,Pumas UNAM,Jorge Antonio Pérez Durán,0.62,0.614148435,0.218169615,0.16768195,N/A,2.18,1.82,1.9,1.45,H,2,0,2,1,1,0,"12,83",,1,6,2,0,3,0,0,2,2,1,8,5,4,5,4,0,14,18,47,53,0,0,2.46,57,80,46,21,9,25,68,41,78,9.31,4.73,1.57,4.15,5.25,0.02279424,1.22,1.74,2.85,5.25,1.77,2,Estadio León (Nou Camp) (León de los Aldamas),2.123438891,0.639251413,2.736666667,1.868148148,0.868518519,0.813333333,0.389259259,14.53422724,8.788285109,6.300795372,3.681851048,8.233431868,5.106434061,12.32150615,13.33743664,1.346101231,1.995212038,0.061559508,0.132010944
C2021,1610155800,Jan 09 2021 - 1:30am,complete,N/A,Puebla,Guadalajara,Edgar Ulises Rangel Araújo,0.34,0.332112332,0.308302808,0.35958486,1,1.22,1.4,1.5,1.35,D,1,1,2,1,1,0,38,47,2,5,2,0,1,0,0,2,0,1,11,11,4,7,7,4,7,5,46,54,1.14,1.47,2.61,54,69,48,27,17,33,64,48,69,10.04,4.48,2.8,3,2.6,0.025030525,1.45,2.2,3.7,6.25,1.95,1.8,Estadio Cuauhtémoc (Puebla),1.338243985,1.374031962,2.522972755,1.22892149,1.294051266,0.5324089,0.565140277,11.41788812,10.76308705,4.831767202,4.66989997,6.586120922,6.093187078,12.68567961,13.02639563,1.648121177,1.857267696,0.096417128,0.113020682
C2021,1610161560,Jan 09 2021 - 3:06am,complete,N/A,Tijuana,Pumas UNAM,Saúl Alfredo Silva Pineda,0.48,0.488651379,0.261545152,0.249803469,1,1.56,1.45,1.59,1.25,D,0,0,0,0,0,0,,,5,7,2,0,0,0,0,2,0,0,14,14,4,4,10,10,16,8,61,39,1.51,1.36,2.18,50,75,45,15,0,30,76,34,70,8.36,4.8,1.95,3.5,3.65,0.024169134,1.36,2,3.2,5.5,1.87,1.87,Estadio Caliente (Tijuana),1.743992017,0.978039373,2.527192982,1.510877193,1.016315789,0.673508772,0.444210526,12.80980392,9.687254902,5.649116961,4.137954015,7.160686961,5.549300887,12.9029029,13.75508842,1.528735632,1.966475096,0.08844189,0.134099617
C2021,1610163000,Jan 09 2021 - 3:30am,complete,N/A,Mazatlán,Necaxa,Víctor Alfonso Cáceres Hernández,0.46,0.466575274,0.278493999,0.254930727,1,1.38,1.22,1.53,0.72,H,3,2,5,3,2,1,"28,31,71","43,64",4,5,0,0,3,0,0,0,1,2,4,6,2,4,2,2,12,15,45,55,0.59,1.02,2.34,54,60,43,19,19,32,60,36,76,6.72,5.39,2.04,3.31,3.59,0.023620805,0,0,0,0,0,0,Estadio de Mazatlán (Mazatlán),1.695577235,1.023902952,2.540562914,1.488883633,1.051679281,0.645813623,0.453642384,12.68689218,9.805919662,5.319812126,4.095431255,7.367080051,5.710488406,13.0488908,13.71483954,1.56752346,1.951040392,0.083027336,0.131170951
C2021,1610233200,Jan 09 2021 - 11:00pm,complete,N/A,Atlas,Monterrey,Óscar Mejía García,0.28,0.275568934,0.271179118,0.453251948,1,0.88,1.56,1.21,1.39,A,0,2,2,2,0,2,,"1,45'2",8,8,2,1,2,0,2,1,0,2,9,15,6,4,3,11,9,17,52,48,1.41,1.47,2.21,64,64,46,11,0,29,64,29,82,8.99,4.96,3.35,3.4,2.1,0.022938529,1.26,1.8,2.75,4.65,1.67,2.15,Estadio Jalisco (Guadalajara),1.152953317,1.562853555,2.544560736,1.128766254,1.415794481,0.49635268,0.610846813,11.04442037,11.38840737,4.5379574,4.848170399,6.506462968,6.540236969,13.11758242,13.28241758,1.792592593,1.806980434,0.104706504,0.107350608
C2021,1610240400,Jan 10 2021 - 1:00am,complete,N/A,Tigres UANL,León,Juan Andrés Esquivel González,0.46,0.453251948,0.275568934,0.271179118,1,1.73,1.67,1.53,1.5,H,2,0,2,1,1,0,"40,68",,5,1,1,0,1,0,0,1,0,1,21,9,6,3,15,6,18,9,39,61,2.09,1.07,2.45,62,88,44,18,4,18,57,49,88,9.02,4.6,2.1,3.35,3.4,0.022938529,1.37,2.05,3.25,5.75,1.87,1.91,Estadio Universitario de Nuevo León (San Nicolás de los Garza),1.695577235,1.023902952,2.540562914,1.488883633,1.051679281,0.645813623,0.453642384,12.68689218,9.805919662,5.319812126,4.095431255,7.367080051,5.710488406,13.0488908,13.71483954,1.56752346,1.951040392,0.083027336,0.131170951
C2021,1610247600,Jan 10 2021 - 3:00am,complete,N/A,América,Atlético San Luis,Alejandro Funk Villafañe,0.6,0.598449859,0.233742103,0.167808037,1,2,0.38,2.37,0.35,H,2,1,3,1,1,0,"26,89",79,5,5,1,0,2,0,1,0,1,1,13,13,6,8,7,5,11,12,54,46,1.49,1.76,3.05,60,84,73,43,7,39,78,62,84,8.7,4.65,1.61,3.9,5.25,0.022668153,1.27,1.77,2.75,4.5,1.8,1.95,Estadio Azteca (Ciudad de México (D.F.)),2.074979229,0.682206641,2.73100907,1.841836735,0.889172336,0.804822695,0.380992908,14.25174825,8.831668332,6.290126582,3.616202532,7.961621669,5.2154658,12.44489589,13.6206196,1.406084017,2.070980203,0.061323032,0.131337518
C2021,1610301600,Jan 10 2021 - 6:00pm,complete,N/A,Toluca,Querétaro,Adalid Maganda Villalva,0.44,0.430455661,0.265765279,0.303779059,1,2,0.22,2,0.17,H,3,1,4,3,2,1,"31,32,63",24,2,8,1,0,5,0,1,0,1,4,11,15,5,5,6,10,15,16,44,56,1.22,1.64,2.83,53,71,53,30,24,36,77,47,83,9.24,4.66,2.2,3.45,3.05,0.024089793,1.33,1.91,3,5,1.77,2,Estadio Nemesio Díez (Toluca de Lerdo),1.639545975,1.075842936,2.480764636,1.414097969,1.066666667,0.627120669,0.460095579,12.5696928,9.86955525,5.275425679,4.127933732,7.294267123,5.741621518,12.89724601,13.50705855,1.576522702,1.917165006,0.084385382,0.123366556
C2021,1610327160,Jan 11 2021 - 1:06am,complete,N/A,Santos Laguna,Cruz Azul,Mario Humberto Vargas Mata,0.38,0.370945863,0.272906647,0.35614749,1,1.89,1.45,2.09,1.77,H,1,0,1,0,0,0,61,,1,2,2,0,2,0,1,1,1,1,10,11,5,3,5,8,16,20,50,50,1.39,1.21,2.54,45,81,51,24,5,36,76,35,79,14.36,2.78,2.55,3.4,2.65,0.021211,1.3,1.83,2.9,5,1.67,2.1,Estadio Nuevo Corona (Torreón),1.464160929,1.247711981,2.490089514,1.33056266,1.159526854,0.590536076,0.500692742,11.79715237,10.31712278,5.063702597,4.467401457,6.73344977,5.849721324,12.89644195,13.34344569,1.614438212,1.903202461,0.09372173,0.116699837
C2021,1610420400,Jan 12 2021 - 3:00am,complete,N/A,Pachuca,Juárez,Brian Omar González Veles,0.64,0.635945548,0.223693893,0.140360559,1,1.2,0.75,1.43,0.59,D,1,1,2,1,0,1,90'4,41,6,1,1,1,1,1,1,1,1,1,22,8,6,3,16,5,16,5,72,28,2.43,0.86,2.54,69,69,40,23,18,34,62,40,80,9.8,5.5,1.51,4,6,0.026306107,1.37,2,3.35,5.75,2.05,1.71,Estadio Hidalgo (Pachuca de Soto),2.174591099,0.597963586,2.834375,1.980803571,0.853571429,0.868303571,0.366071429,15.039801,8.632669983,6.518923465,3.450798991,8.52087753,5.181870993,12.4856661,13.57335582,1.395273024,2.058679707,0.068459658,0.127139364
C2021,1610760600,Jan 16 2021 - 1:30am,complete,N/A,Necaxa,Atlético San Luis,Diego Montaño Robles,0.5,0.500757461,0.258887393,0.240355146,2,1.44,0.33,1.29,0.35,H,1,0,1,0,0,0,90,,1,4,2,1,3,0,1,2,1,2,8,10,4,3,4,7,9,16,46,54,0.97,1.27,2.72,50,84,61,17,11,28,84,50,84,8.89,5.78,1.91,3.55,3.8,0.022802748,1.36,2,3.2,5.5,1.91,1.83,Estadio Victoria de Aguascalientes (Aguascalientes),1.800193731,0.926851208,2.520207989,1.534270858,0.985937131,0.675135902,0.428672734,12.98669114,9.416704911,5.664571695,4.024208566,7.322119448,5.392496344,12.50816231,13.36963619,1.443801469,1.941019363,0.08413087,0.127531716
C2021,1610767800,Jan 16 2021 - 3:30am,complete,N/A,Juárez,Tijuana,Eduardo Galván Basulto,0.38,0.383219955,0.278086992,0.338693053,2,1.44,0.13,1.41,0.47,D,0,0,0,0,0,0,,,8,2,1,0,4,0,0,1,2,2,16,11,6,3,10,8,14,20,48,52,1.73,1.16,1.98,29,66,25,13,0,13,72,36,65,8.35,5.1,2.45,3.3,2.75,0.024943311,1.38,2.05,3.3,5.75,1.87,1.91,Estadio Olímpico Benito Juárez (Ciudad Juárez),1.464160929,1.247711981,2.490089514,1.33056266,1.159526854,0.590536076,0.500692742,11.79715237,10.31712278,5.063702597,4.467401457,6.73344977,5.849721324,12.89644195,13.34344569,1.614438212,1.903202461,0.09372173,0.116699837
C2021,1610838000,Jan 16 2021 - 11:00pm,complete,N/A,Guadalajara,Toluca,César Arturo Ramos Palazuelos,0.5,0.500555291,0.262709367,0.236735341,2,1.83,0.5,1.6,0.55,D,1,1,2,2,1,1,23,25,5,2,1,0,3,0,0,1,0,3,15,9,6,4,9,5,15,19,60,40,1.71,1.04,2.55,65,69,52,29,19,49,65,33,73,9.47,4.3,1.91,3.5,3.85,0.023004918,1.33,1.91,3,5.25,1.8,1.95,Estadio AKRON (Zapopan),1.800193731,0.926851208,2.520207989,1.534270858,0.985937131,0.675135902,0.428672734,12.98669114,9.416704911,5.664571695,4.024208566,7.322119448,5.392496344,12.50816231,13.36963619,1.443801469,1.941019363,0.08413087,0.127531716
C2021,1610845200,Jan 17 2021 - 1:00am,complete,N/A,Cruz Azul,Puebla,Juan Andrés Esquivel González,0.6,0.594783817,0.237240126,0.167976057,2,1.9,1.18,2.18,1.33,A,0,1,1,1,0,1,,9,6,1,2,0,3,0,0,2,1,2,10,8,0,3,10,5,11,14,64,36,1.07,0.89,2.43,33,63,43,28,14,33,71,38,73,11,4.34,1.62,3.85,5.25,0.022500134,1.3,1.83,2.9,4.9,1.91,1.87,Estadio Azteca (Ciudad de México (D.F.)),2.074979229,0.682206641,2.73100907,1.841836735,0.889172336,0.804822695,0.380992908,14.25174825,8.831668332,6.290126582,3.616202532,7.961621669,5.2154658,12.44489589,13.6206196,1.406084017,2.070980203,0.061323032,0.131337518
C2021,1610852760,Jan 17 2021 - 3:06am,complete,N/A,Monterrey,América,Jorge Antonio Pérez Durán,0.56,0.569876797,0.234571077,0.195552125,2,1.78,1.33,1.79,1.63,H,1,0,1,1,1,0,35,,2,5,1,0,2,1,0,1,1,2,9,6,3,2,6,4,9,9,47,53,1.15,0.8,2.89,78,84,56,39,17,33,67,56,95,12.11,3.89,1.69,3.9,4.6,0.021839179,1.25,1.69,2.5,4.1,1.69,2.1,Estadio BBVA Bancomer (Guadalupe),1.967315686,0.777294846,2.689248895,1.754681254,0.934567641,0.778245319,0.412371134,13.77153558,9.044569288,6.082129278,3.820152091,7.689406303,5.224417197,12.29760547,13.3109084,1.371312684,1.951696165,0.06600295,0.12979351
C2021,1610906400,Jan 17 2021 - 6:00pm,complete,N/A,Pumas UNAM,Mazatlán,Luis Enrique Santander Aguirre,0.46,0.450385883,0.265469575,0.284144542,2,2,0.56,1.65,0.65,H,3,0,3,1,1,0,"11,61,70",,9,6,0,0,0,0,0,0,0,0,10,7,4,3,6,4,15,9,47,53,1.26,1,3.1,63,86,59,39,20,29,56,59,80,9.22,5.02,2.11,3.46,3.25,0.023547766,0,0,0,0,0,0,Estadio Olímpico de Universitario (Ciudad de México (D.F.)),1.695577235,1.023902952,2.540562914,1.488883633,1.051679281,0.645813623,0.453642384,12.68689218,9.805919662,5.319812126,4.095431255,7.367080051,5.710488406,13.0488908,13.71483954,1.56752346,1.951040392,0.083027336,0.131170951
C2021,1610931960,Jan 18 2021 - 1:06am,complete,N/A,Santos Laguna,Tigres UANL,Fernando Guerrero Ramírez,0.38,0.378388278,0.286080586,0.335531136,2,2,1.67,2.09,1.47,H,2,0,2,0,0,0,"74,80",,3,4,1,0,1,0,0,1,1,0,19,14,7,5,12,9,7,11,40,60,1.92,1.6,2.32,42,79,42,16,6,31,63,37,80,12.52,3.62,2.5,3.25,2.8,0.021611722,1.38,2,3.2,5.5,1.8,1.95,Estadio Nuevo Corona (Torreón),1.464160929,1.247711981,2.490089514,1.33056266,1.159526854,0.590536076,0.500692742,11.79715237,10.31712278,5.063702597,4.467401457,6.73344977,5.849721324,12.89644195,13.34344569,1.614438212,1.903202461,0.09372173,0.116699837
C2021,1610939160,Jan 18 2021 - 3:06am,complete,N/A,Querétaro,Atlas,Marco Antonio Ortíz Nava,0.4,0.390446776,0.287495506,0.322057718,2,1.38,0.78,1.82,1.06,H,1,0,1,0,0,0,87,,6,6,2,0,2,0,1,1,1,1,7,10,5,2,2,8,13,10,48,52,0,0,2.74,71,71,48,36,25,29,71,54,66,8.71,4.53,2.35,3.1,2.8,0.035085139,1.3,2.05,3.5,7,1.8,1.95,Estadio La Corregidora (Santiago de Querétaro),1.518160356,1.195273037,2.495615534,1.344038264,1.151577269,0.599362259,0.507231523,11.99278846,10.0277535,5.285745954,4.406783418,6.707042507,5.620970078,13.04463691,13.49811237,1.583652618,1.874414645,0.08599404,0.13452533
C2021,1611025200,Jan 19 2021 - 3:00am,complete,N/A,León,Pachuca,Jorge Isaac Rojas Castillo,0.46,0.465137384,0.275839969,0.259022647,2,2.82,1.7,2.29,1.38,D,0,0,0,0,0,0,,,3,10,1,0,3,0,0,1,0,3,7,12,2,5,5,7,13,18,55,45,0.79,1.38,1.93,43,66,28,5,5,19,61,24,72,9.91,3.25,2.05,3.35,3.55,0.022667494,1.36,1.95,3.05,6,1.8,1.95,Estadio León (Nou Camp) (León de los Aldamas),1.695577235,1.023902952,2.540562914,1.488883633,1.051679281,0.645813623,0.453642384,12.68689218,9.805919662,5.319812126,4.095431255,7.367080051,5.710488406,13.0488908,13.71483954,1.56752346,1.951040392,0.083027336,0.131170951
C2021,1611284400,Jan 22 2021 - 3:00am,complete,N/A,Atlético San Luis,Guadalajara,Eduardo Galván Basulto,0.26,0.268337402,0.276989792,0.454672806,3,0.89,1.36,1,1.35,H,3,1,4,2,2,0,"7,28,62",69,6,2,4,0,3,0,2,2,1,2,14,11,8,4,6,7,14,18,39,61,1.72,1.25,2.55,62,82,52,20,6,33,82,29,70,10.64,5.33,3.45,3.35,2.1,0.02151767,1.42,2.1,3.45,6,1.95,1.8,Estadio Alfonso Lastras Ramírez (San Luis Potosí),1.090531357,1.62894156,2.569449508,1.093693037,1.475756471,0.500182282,0.652205614,10.90557668,12.06463878,4.29201278,5.009584665,6.6135639,7.055054119,12.94865212,13.18934531,1.771446078,1.809436275,0.106004902,0.096813725
C2021,1611365400,Jan 23 2021 - 1:30am,complete,N/A,Puebla,Tijuana,Adonai Escobedo González,0.44,0.439741698,0.287125419,0.273132882,3,1.2,0.22,1.5,0.47,A,0,1,1,1,0,1,,14,8,4,2,0,3,0,1,1,2,1,20,10,5,6,15,4,11,13,52,48,2.05,1.25,2.67,46,79,47,26,15,36,80,47,63,8.1,4.8,2.15,3.2,3.35,0.025374581,1.48,2.2,3.75,7,2.05,1.71,Estadio Cuauhtémoc (Puebla),1.639545975,1.075842936,2.480764636,1.414097969,1.066666667,0.627120669,0.460095579,12.5696928,9.86955525,5.275425679,4.127933732,7.294267123,5.741621518,12.89724601,13.50705855,1.576522702,1.917165006,0.084385382,0.123366556
C2021,1611372600,Jan 23 2021 - 3:30am,complete,N/A,Mazatlán,Santos Laguna,César Arturo Ramos Palazuelos,0.3,0.307808474,0.269080307,0.423111218,3,1.56,0.89,1.53,0.8,D,0,0,0,0,0,0,,,1,7,2,0,1,0,0,2,1,0,7,13,3,4,4,9,18,18,40,60,0.93,1.53,3,73,89,62,33,22,50,84,50,78,8.12,4,3.02,3.42,2.24,0.023317353,0,0,0,0,0,0,Estadio de Mazatlán (Mazatlán),1.214244523,1.499396953,2.572640782,1.180509128,1.392131653,0.520967327,0.618471829,11.14920071,11.44404973,4.525727069,4.846532438,6.623473641,6.597517295,12.90081154,13.00360685,1.750214592,1.831402831,0.096525097,0.124410124
C2021,1611450000,Jan 24 2021 - 1:00am,complete,N/A,Atlas,Tigres UANL,Erick Yair Miranda Galindo,0.3,0.304261933,0.274900543,0.420837525,3,0.78,1.5,1.21,1.47,A,0,2,2,1,0,1,,"17,90'1",3,3,3,0,3,0,0,3,1,2,18,5,3,3,15,2,16,10,51,49,1.72,0.69,1.99,37,62,26,10,5,21,53,36,79,10.32,4.88,3.05,3.35,2.25,0.02360692,1.45,2.2,3.65,6.75,2.05,1.74,Estadio Jalisco (Guadalajara),1.214244523,1.499396953,2.572640782,1.180509128,1.392131653,0.520967327,0.618471829,11.14920071,11.44404973,4.525727069,4.846532438,6.623473641,6.597517295,12.90081154,13.00360685,1.750214592,1.831402831,0.096525097,0.124410124
